case:concept:name,cost Archive order,cost Check raw materials availability,cost Check stock availability,cost Confirm order,cost Emit invoice,cost Get shipping address,cost Manufacture product,cost Obtain raw materials from Supplier 1,cost Obtain raw materials from Supplier 2,cost Receive Payment,cost Request raw materials from Supplier 1,cost Request raw materials from Supplier 2,cost Retrieve product from warehouse,cost Ship product,time Archive order,time Check raw materials availability,time Check stock availability,time Confirm order,time Emit invoice,time Get shipping address,time Manufacture product,time Obtain raw materials from Supplier 1,time Obtain raw materials from Supplier 2,time Receive Payment,time Request raw materials from Supplier 1,time Request raw materials from Supplier 2,time Retrieve product from warehouse,time Ship product,Num of Archive order,Num of Check raw materials availability,Num of Check stock availability,Num of Confirm order,Num of Emit invoice,Num of Get shipping address,Num of Manufacture product,Num of Obtain raw materials from Supplier 1,Num of Obtain raw materials from Supplier 2,Num of Receive Payment,Num of Request raw materials from Supplier 1,Num of Request raw materials from Supplier 2,Num of Retrieve product from warehouse,Num of Ship product,time,cost
C0787,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9525828417623794,1.8029055566253407,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01905165683524759,0.016058111132506814,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10238499016858094,14.755488398387723
C0788,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.873207459575838,1.8807361607730702,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01746414919151676,0.0176147232154614,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10174553907364484,14.75394362034891
C0789,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7846539194038624,1.7299548357211014,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01569307838807725,0.01459909671442203,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0990264117214106,14.514608755124964
C0790,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9117037320501984,1.8160343503848155,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018234074641003968,0.016320687007696313,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1015674079743373,14.727738082435014
C0791,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9065194400517291,1.8198309360629814,1.7856479299902013,1.8333333333333335,1.9021718474673344,1.9725352067956967,0.0,1.886612603322185,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01813038880103458,0.01639661872125963,0.015712958599804025,0.01666666666666667,0.018043436949346688,0.019450704135913932,0.0,0.0177322520664437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1543596369365296,24.10665129702346
C0792,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9086783511890075,1.7508779441775815,1.9748346154080263,1.8333333333333335,1.89813513991546,1.8399564505560762,0.0,1.7948937215288838,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01817356702378015,0.015017558883551631,0.019496692308160524,0.01666666666666667,0.0179627027983092,0.016799129011121523,0.0,0.015897874430577674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15446938834306223,24.00070955610837
C0793,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.835540210895596,1.815335125531186,1.8212508432601264,1.8333333333333335,1.8345953899107004,1.710103171379697,0.0,1.804484064802633,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016710804217911924,0.016306702510623723,0.01642501686520253,0.01666666666666667,0.016691907798214008,0.01420206342759394,0.0,0.01608968129605266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14970941452674968,23.65464213911327
C0794,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8475333205251425,1.619366537460332,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01695066641050285,0.012387330749206643,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1002839997438362,14.466899857985476
C0795,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.844672154133303,1.8040139923037515,1.8744025269867712,1.8333333333333335,1.7632089265220945,1.8045126016237698,0.0,1.8733303498940663,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01689344308266606,0.016080279846075032,0.017488050539735425,0.01666666666666667,0.01526417853044189,0.016090252032475397,0.0,0.017466606997881325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15127168598609156,23.79747388479709
C0796,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8358290531283776,1.765127059518547,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016716581062567553,0.015302541190370942,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10004991439590089,14.600956112646926
C0797,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8736152887803852,1.8487149417252149,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017472305775607704,0.016974298834504298,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10111327127677869,14.722330230505602
C0798,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8496645169977424,2.0446825800961825,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016993290339954847,0.020893651601923656,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10455360860854518,14.894347097093927
C0799,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8822155710291542,1.7399512968066078,1.767298586885064,1.8333333333333335,1.829837781118568,1.844976075198367,0.0,1.760350843088307,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01764431142058308,0.014799025936132158,0.015345971737701277,0.01666666666666667,0.01659675562237136,0.01689952150396734,0.0,0.01520701686176614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1498898046622517,23.6579634874594
C0800,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.84210675671293,1.6604569382715662,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016842135134258595,0.013209138765431321,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10017546846759193,14.502563694984499
C0801,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8814499201521362,1.6566930777087676,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017628998403042724,0.013133861554175355,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10096233173637606,14.538142997860906
C0802,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9192585674265046,1.7256738436872276,1.698823344097799,1.8333333333333335,1.8311514175493824,1.7364787499856522,0.0,1.744108152626458,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.018385171348530092,0.01451347687374455,0.013976466881955977,0.01666666666666667,0.016623028350987647,0.014729574999713047,0.0,0.014882163052529155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14952167657326232,23.488827408706356
C0803,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9573213412223955,1.782164492943691,1.9316724538249679,1.8333333333333335,1.8245109448360914,1.8165686358995325,0.0,1.87987922516564,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01914642682444791,0.01564328985887382,0.01863344907649936,0.01666666666666667,0.01649021889672183,0.01633137271799065,0.0,0.0175975845033128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15504216645558405,24.025450427225653
C0804,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7216061099132722,1.8499996197229516,1.8648847500471681,1.8333333333333335,1.8752461419175892,1.9088032214353516,0.0,1.7897688753896976,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014432122198265443,0.01699999239445903,0.017297695000943362,0.01666666666666667,0.017504922838351783,0.01817606442870703,0.0,0.015795377507793952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14990588162791585,23.843642051759364
C0805,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8329760563953386,1.8372987713382496,1.8347877108640434,1.8333333333333335,1.7689935632039333,1.722596566197943,0.0,1.737415140000309,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01665952112790677,0.01674597542676499,0.016695754217280867,0.01666666666666667,0.015379871264078668,0.014451931323958863,0.0,0.014748302800006184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14878536781875046,23.56740114133315
C0806,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8078723163768933,1.8138308670194825,1.7396986781048887,1.8333333333333335,1.728844544052831,1.7220774871147824,0.0,1.9680996688141048,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016157446327537867,0.01627661734038965,0.014793973562097773,0.01666666666666667,0.014576890881056622,0.014441549742295648,0.0,0.019361993376282097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14970628125859958,23.613756894816316
C0807,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7143716196793317,1.9024311439945838,1.7578000129344762,1.8333333333333335,1.958842648290878,1.8938874603043836,0.0,1.8174763225574933,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014287432393586631,0.018048622879891674,0.015156000258689522,0.01666666666666667,0.01917685296581756,0.017877749206087673,0.0,0.016349526451149867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15151290823929586,23.87814254109448
C0808,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7511292923096367,1.8229236753219875,1.7072344290058794,1.8333333333333335,1.8909661823038344,1.82773118495426,0.0,1.7918130112100035,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.015022585846192734,0.016458473506439752,0.014144688580117588,0.01666666666666667,0.017819323646076687,0.016554623699085197,0.0,0.01583626022420007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14930038299870918,23.625131108438936
C0809,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8971642285510555,1.7610254640775291,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01794328457102111,0.015220509281550582,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10127661790435447,14.658189692628586
C0810,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.781394016326388,1.9283089802179267,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015627880326527756,0.018566179604358538,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10086072659755296,14.709702996544316
C0811,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8823832317659464,1.8291959735902839,1.8061019413434012,1.8333333333333335,1.766494961684438,1.8839172060675822,0.0,1.8204699058490665,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01764766463531893,0.016583919471805677,0.016122038826868024,0.01666666666666667,0.015329899233688762,0.017678344121351643,0.0,0.016409398116981333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15144804758353864,23.82189655363405
C0812,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8974389454097853,1.8269013396733258,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017948778908195705,0.016538026793466516,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10128211224152905,14.724340285083112
C0813,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9347660304098278,1.718065032867763,1.751804684750397,1.8333333333333335,1.755232063551174,1.7886469486329122,0.0,1.9410420507145014,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.018695320608196557,0.014361300657355261,0.015036093695007939,0.01666666666666667,0.01510464127102348,0.015772938972658246,0.0,0.018820841014290025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15165852762348608,23.722890144259907
C0814,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7700489037192062,1.7959944562924606,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015400978074384123,0.015919889125849213,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09873431140771746,14.566043360011667
C0815,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.94543318991877,1.8673177792562945,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.0189086637983754,0.01734635558512589,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10292168605016797,14.812750969175067
C0816,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.856999935687626,1.7115515229665643,1.7539369098489308,1.8333333333333335,1.751375621011381,1.8777494518866342,0.0,1.8355671287900477,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01713999871375252,0.014231030459331285,0.015078738196978619,0.01666666666666667,0.015027512420227618,0.017554989037732685,0.0,0.016711342575800953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14981840185759812,23.620513903524515
C0817,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8815197354320148,1.9530477549109229,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017630394708640296,0.01906095509821846,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10335801647352544,14.83456749034294
C0818,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9770072381267019,1.8897537792992467,1.786139933982767,1.8333333333333335,1.7694436117743217,1.8338290785340798,0.0,1.7880868706248902,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.019540144762534035,0.017795075585984935,0.015722798679655342,0.01666666666666667,0.015388872235486437,0.0166765815706816,0.0,0.015761737412497808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15272409258400543,23.877593845675342
C0819,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.6705205106257544,1.8716199601468015,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.013410410212515086,0.01743239920293603,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0975094760821178,14.542140470772559
C0820,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.832430570237587,1.8477395336576303,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01664861140475174,0.016954790673152604,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10027006874457103,14.68017010389522
C0821,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9164602272954292,1.879289593276344,1.7008089978567598,1.8333333333333335,1.864800355356789,1.8339160431929116,0.0,1.7980484594558548,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.018329204545908584,0.01758579186552688,0.014016179957135194,0.01666666666666667,0.017296007107135778,0.01667832086385823,0.0,0.0159609691891171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15321100351857125,23.826657009767423
C0822,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8037734298026646,1.7278548494613544,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016075468596053296,0.014557096989227086,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09940880192938664,14.53162827926402
C0823,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9251414576817156,1.942642401292978,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018502829153634315,0.01885284802585956,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10402234384616055,14.867783858974697
C0824,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8793710181124943,1.8676073694499586,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017587420362249886,0.017352147388999175,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10160623441791572,14.746978387562454
C0825,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8894797238955552,1.9189666500367852,1.7698530665838037,1.8333333333333335,1.7614027238632541,1.968385713587176,0.0,1.8610639734267813,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.017789594477911105,0.018379333000735704,0.015397061331676076,0.01666666666666667,0.015228054477265085,0.01936771427174352,0.0,0.017221279468535626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15310898288319968,24.002485184726687
C0826,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8015992890446069,1.904135348202022,1.9196810940554545,1.8333333333333335,1.8565376961901312,1.9337479472516867,0.0,1.844978776306115,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016031985780892138,0.01808270696404044,0.01839362188110909,0.01666666666666667,0.017130753923802623,0.018674958945033737,0.0,0.0168995755261223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15333347546649062,24.094013484383346
C0827,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7585456425760544,1.960163371933016,1.8974525200545158,1.8333333333333335,1.7046921517630271,1.868992525569717,0.0,1.8354264290021334,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.015170912851521088,0.01920326743866032,0.017949050401090315,0.01666666666666667,0.014093843035260543,0.017379850511394342,0.0,0.016708528580042667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15054167567738175,23.858605974231796
C0828,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.674350786379994,1.7403941852628595,1.8728441791918404,1.8333333333333335,1.9349982410735376,1.7315136202146777,0.0,1.8798516986625007,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.013487015727599881,0.014807883705257187,0.017456883583836808,0.01666666666666667,0.018699964821470752,0.014630272404293553,0.0,0.017597033973250013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14792523156091117,23.66728604411874
C0829,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8061171321243008,1.8933468648274416,1.7768067129694374,1.8333333333333335,1.8148218765832058,1.8540682517044234,0.0,1.8573441489929396,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016122342642486014,0.017866937296548834,0.015536134259388745,0.01666666666666667,0.016296437531664116,0.017081365034088466,0.0,0.01714688297985879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15076593378389108,23.835838320535082
C0830,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9539055497185531,1.8588048282951468,1.8258542151876664,1.8333333333333335,1.9547725977020358,1.8254000514388895,0.0,1.9855895838003377,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01907811099437106,0.017176096565902937,0.016517084303753326,0.01666666666666667,0.019095451954040717,0.01650800102877779,0.0,0.019711791676006753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1583947845236548,24.237660159475965
C0831,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8049423616681408,1.9250333388632095,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016098847233362818,0.01850066677726419,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10126618067729368,14.729975700531352
C0832,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9465095733312463,1.8930231873645826,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01893019146662493,0.017860463747291652,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10345732188058326,14.83953276069583
